address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,combined-authority,company,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,latitude,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,longitude,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,script,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,timestamp,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,DevelopmentDescription,SiteInformation
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/isle-of-wight,Isle of Wight Council,BFR013,"""Old Hosiden Besson Site, Binstead Road, Ryde""",-1.183755,50.726698,https://www.iwight.com/brownfieldlandregister,0.64,not owned by a public authority,,not permissioned,,,,15,15,15,,,21/12/2018,21/12/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/isle-of-wight,Isle of Wight Council,BFR037,"""117 Medina Avenue, Newport""",-1.288983,50.692837,https://www.iwight.com/brownfieldlandregister,0.43,not owned by a public authority,,not permissioned,,,,12,12,12,yes,,21/12/2018,21/12/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/isle-of-wight,Isle of Wight Council,BFR046,"""Depot site at Lowtherville Road, Ventnor""",-1.217171,50.600262,https://www.iwight.com/brownfieldlandregister,0.7,owned by a public authority,,not permissioned,,,,15,15,15,,,21/12/2018,21/12/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/isle-of-wight,Isle of Wight Council,BFR103,"""The Bayhouse Hotel, 8 Chine Avenue, Shanklin""",-1.174688,50.62737,https://www.iwight.com/brownfieldlandregister,1.3,not owned by a public authority,,permissioned,full planning permission,2017-12-06,,14,14,14,yes,"""P/00802/17""",21/12/2018,21/12/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/isle-of-wight,Isle of Wight Council,BFR067,"""Chester Lodge Hotel, 7 Beachfield Road, Sandown""",-1.15935,50.652675,https://www.iwight.com/brownfieldlandregister,0.8,not owned by a public authority,,not permissioned,,,,5,5,5,yes,,21/12/2018,21/12/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/isle-of-wight,Isle of Wight Council,BFR104,"""Buildings at Lee Farm, Wellow""",-1.46234,50.695653,https://www.iwight.com/brownfieldlandregister,0.6,not owned by a public authority,,not permissioned,,,,10,10,10,yes,,21/12/2018,21/12/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/isle-of-wight,Isle of Wight Council,BFR105,"""Parklands Centre Park Road, Cowes""",-1.304983,50.759768,https://www.iwight.com/brownfieldlandregister,0.2,owned by a public authority,,not permissioned,,,,7,7,7,yes,,21/12/2018,21/12/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/isle-of-wight,Isle of Wight Council,BFR106,"""Shanklin Esplanade Car Park, Shanklin""",-1.171415,50.631799,https://www.iwight.com/brownfieldlandregister,0.21,owned by a public authority,,not permissioned,,,,5,5,5,,,21/12/2018,21/12/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/isle-of-wight,Isle of Wight Council,BFR107,"""Land at Fairlee Road, Hillside, Newport""",-1.289102,50.702729,https://www.iwight.com/brownfieldlandregister,0.21,owned by a public authority,,not permissioned,,,,15,15,15,,,21/12/2018,21/12/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/isle-of-wight,Isle of Wight Council,BFR108,"""Medina Yard, Cowes""",-1.294294,50.755908,https://www.iwight.com/brownfieldlandregister,5.06,not owned by a public authority,,pending decision,other,,,535,535,535,yes,"""Hybrid application, both full and outline.  Resolution to approve subject to S106.""",21/12/2018,21/12/2018,,,
