address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,HA/017,"Chapel Works, Station Road, Haworth",403639.791,437387.2909,,0.07,not owned by a public authority,,not permissioned,,,,7,,18,,Building with historic conversion permission where details were approved in July 2015 but the permission itself has now expired. No records that development has begun,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,HA/033,"Warehouse, Clevedon Street, Haworth",403265.2713,436862.336,,0.11,not owned by a public authority,,permissioned,,,,7,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,IL/004,"Bolling Road, Ilkley",412603.646,447582.6345,,0.77,not owned by a public authority,,permissioned,,,,9,,0,,Substitition of house types approved in March 2017,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,IL/006,"Railway Road. Mayfield Road, Ilkley",412205.6623,447660.7711,,1.08,not owned by a public authority,,permissioned,,,,100,,0,,Details and amended plans approved recently,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,IL/040,"Cowpasture Road, Ilkley",412299.0333,447149.1763,,0.15,not owned by a public authority,,permissioned,,,,9,,0,,details approved recently,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,IL/045,"Dove Corner, Hollingwood Gate, Ilkley",410551.0217,447336.5041,,0.24,not owned by a public authority,,permissioned,,,,5,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,KY/008,"Shann Lane, Keighley",404785.0822,441849.3351,,0.83,not owned by a public authority,,permissioned,,,,30,,0,,details were approved in November 2014,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,KY/011,"Braithwaite Road, Keighley",404269.2995,441575.023,,1.06,owned by a public authority,,permissioned,,,,36,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,KY/012,"Whinfield Drive, Keighley",404432.2007,441617.1873,,1.24,owned by a public authority,,not permissioned,,,,46,,56,,Cleared site but subject to permission could be developed at any time,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,KY/027,"West Lane, Keighley",405641.6562,441159.8454,,0.93,unknown ownership,,not permissioned,,,,34,,42,,Cleared site with expired permission. The site will require new permission but is available for immediate development,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,KY/032,"Bradford Road, Keighley",406676.1782,441418.8726,,1,unknown ownership,,not permissioned,,,,46,,89,,Vacant Office block and car Park which has been vacant for a number of years.  The site would be suitable for a number of uses including residential development subject to design. There has been recent interest in the site,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,KY/047,Carr Bank Riddlesden,409055.3643,442116.8148,,0.52,owned by a public authority,,not permissioned,,,,14,,19,,The owner intends bringing the site forward for new development in the near future,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,KY/049,Bradford Road Riddlesden,409563.0199,441163.4591,,0.41,unknown ownership,,not permissioned,,,,11,,15,,Former Church and grounds with expired permission for a care home. The site is available and could come forward for residential development subject to planning application. The site is for sale,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,KY/064,"The Walk, Keighley",406263.9945,440692.7289,,1.69,not owned by a public authority,,pending decision,,,,62,,76,,"Under used buildings and land, mainly used for employment purposes including haulage and storage. An outline application is currently pending consideration",01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,KY/083,"Beck Street/Bridge Street, Keighley",405994.6468,440923.1854,,0.57,unknown ownership,,not permissioned,,,,26,,51,,Site with expired retail led permission which included some residential. The owners current intentions are not known but the site could come forward in the short term,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,KY/095,"Woodville Road, Spring Gardens Lane, Keighley",405747.3066,441964.2277,,0.77,unknown ownership,,not permissioned,,,,28,,34,,Residential nursing home with expired permission for change of use and extensions to provide 27 self contained retirement flats with shared facilities,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,KY/096,"Elmwood Terrace, Bracken Bank, Keighley",404826.0402,439605.6802,,0.11,not owned by a public authority,,permissioned,,,,6,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,KY/099,"James Street East, Keighley",406386.0062,440551.3777,,0.22,unknown ownership,,not permissioned,,,,9,,11,,Part of the site had permission in 2007 . Owners intentions are presently unknown,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,KY/102,"St Pauls Rise, Keighley",406529.5863,440755.959,,0.25,unknown ownership,,not permissioned,,,,7,,10,,Permission has expired on the site. Owners intentions are not known but the site remains undeveloped,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,KY/103,"Wyngarth, Parkwood Rise, Keighley",406364.4308,440494.7882,,0.23,not owned by a public authority,,permissioned,,,,8,,0,,Reserved matters approval is pending,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,KY/104,"Oxford Sreet, Keighley",405455.8906,440767.479,,0.38,not owned by a public authority,,permissioned,,,,4,,15,,The site has further capacity and further  forecasted yield is applied,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,KY/119,"West Lane, Keighley",405551.6465,441158.2123,,0.42,unknown ownership,,not permissioned,,,,15,,19,,Owner intentions are unknown at present and the site could be used for alternative development,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,KY/125,Former Branshaw Special School - Nashville Street,405393.7786,440785.6479,,0.51,owned by a public authority,,not permissioned,,,,19,,23,,Site has development potential for re use as residential. The landowners are taking steps to bring this site forward,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,KY/127,"Canalside, Riddlesden",407812.6316,442335.7468,,0.2,not owned by a public authority,,permissioned,,,,15,,0,,"details approved in April 2017, adding further unit to previous approval",01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,KY/138,Worthville Farm Keighley,406354.5033,440251.0429,,0.22,not owned by a public authority,,not permissioned,,,,9,,11,,"Site with permission for 8 semi detached homes and 4 flats now expire, the owners immediate intentions are not known",01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,KY/139,"Scrap Yard Castle Mills
Becks Road, Keighley
Keighley",405110.3848,440895.9312,,1.35,not owned by a public authority,,permissioned,,,,66,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,KY/153,East Parade Keighley,406415.2327,441225.5074,,0.02,not owned by a public authority,,permissioned,,,,5,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,KY/155,Victoria Hotel Cavendish Street Keighley,406421.4666,441242.2513,,0.04,not owned by a public authority,,permissioned,,,,9,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NE/009,"Romanby Shaw, Ravenscliffe",419021.8831,436850.4326,,1.55,owned by a public authority,,permissioned,,,,47,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NE/011,"Tunwell Street, Eccleshill",418421.4005,435818.0199,,0.47,not owned by a public authority,,permissioned,,,,21,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NE/013A,"Westfield Lane, Wrose",416902.3892,437110.5906,,0.97,unknown ownership,,not permissioned,,,,36,,44,,The site had planning permission for 47 units in 2013 which has now expired. The owner is understood to be looking at bringing the site forward,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NE/014,"Fagley Croft, Fagley",418707.3116,434649.5242,,0.38,not owned by a public authority,,pending decision,,,,11,,15,,"Cleared site with expired approval for 28 flats. An application is currently pending for 8 detached homes. Forecasted ""low"" yield applied to the trajectory until current application gas been determined",01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NE/015A,"Harrogate Road, Greengates",419361.6078,437729.77,,0.25,not owned by a public authority,,pending decision,,,,13,,24,,An application is pending for the construction of a building containing 28 units,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NE/020,"Intake Road, Undercliffe",418083.4003,434700.0837,,0.35,unknown ownership,,not permissioned,,,,10,,14,,Site with expired permission. Owners present intentions are unknown but the site is available,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NE/030,"Wapping Road, Barkerend",416787.2187,433890.8278,,0.51,owned by a public authority,,not permissioned,,,,19,,23,,The site is currently of interest for mixed use redevelopment including residential.,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NE/035,"Barkerend Mill, Barkerend Road, Barkerend",417397.7716,433356.8925,,1.1,mixed ownership,,not permissioned,,,,99,,247,,Substantial listed mill suitable for conversion. There has been some recent interest in the site,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NE/036,"Harrogate Road/Union Mills, Undercliffe",418729.499,435632.7465,,2.16,owned by a public authority,,not permissioned,,,,49,,65,,Mill buildings suitable for conversion. An application for retail use is currently pending but the site could also be developed for other use including residential,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NE/046,"Arthur Street, Idle",417921.9217,436895.6699,,0.97,not owned by a public authority,,not permissioned,,,,36,,43,,Detailed applications have so far been refused.,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NE/090,"55 Joseph Street, Barkerend",417144.5548,433026.6667,,0.2,not owned by a public authority,,not permissioned,,,,10,,20,,A small site but which could accommodate a medim/high density scheme but also has development potential for employment uses. The owners intentions however are not presently known,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NE/098,"Idle United Reformed Church, Westfield Lane, Idle",417538.6868,437899.3905,,0.16,not owned by a public authority,,not permissioned,,,,7,,8,,Building with expired permission for conversion. The building has the capacity to accommodate at least 7 but but the owners current intentions are not known,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NE/102,"Croft Street, Idle",418070.7753,437663.8872,,0.27,not owned by a public authority,,not permissioned,,,,8,,14,,Site where permission for 9 houses and 7 flats has expired. The owners current intentions are not known but the site remains suitable for residential redevelopment,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NE/111,"Folkestone Street, Bradford Moor",418046.0765,433322.1982,,0.07,not owned by a public authority,,permissioned,,,,8,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NE/113,"Steadman Street, Whitehead Street, Barkerend",417831.1759,432979.2003,,0.4,unknown ownership,,not permissioned,,,,15,,18,,The site is vacant and is not being used but it has had planning permission for residential previously but the owners intentions are not currently known,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NE/123,"Rimswell Holt, Ravenscliffe",419251.8048,436552.2419,,0.22,unknown ownership,,not permissioned,,,,6,,9,,"Cleared site formerly RC church, opposite and adjacent residential identified from survey. The owners current intentions are not know but the site could accommodate at least 6 homes",01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NE/134,196 - 198 Barkerend Road - Bradford,417251.5272,433387.4044,,0.04,not owned by a public authority,,permissioned,,,,9,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NE/145,"Swires Road, Barkerend",417975.7313,434408.3205,,0.11,not owned by a public authority,,permissioned,,,,5,,0,,A certificate of lawfulness has been issued to protect the planning permission,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NE/147,"Thackley Grange, Thackley",417647.1037,438363.5177,,0.54,not owned by a public authority,,pending decision,,,,15,,19,,Site where outline permission for 19 units expired in October 2017. A detailed application is currently pending,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NE/153,114 Undercliffe Road,417735.8226,435463.7894,,0.19,not owned by a public authority,,permissioned,,,,7,,0,,A detailed application is currently pending,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NE/161,"Former Fire Station, Highfield Road, Idle",417406.4976,436967.6929,,0.27,unknown ownership,,permissioned,,,,11,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NW/001,"Snowden Street/Trafalgar Street, Manningham",416114.7759,433694.0221,,0.49,not owned by a public authority,,permissioned,,,,229,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NW/002,"Drummond Trading Estate, Lumb Lane, Manningham",415592.3513,433862.4668,,3.03,not owned by a public authority,,not permissioned,,,,116,,225,,"The owner intends bringing this site forward following its clearance after a major fire. The site is suitable for residential development, employment and community use.",01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NW/003,"Bowland Street, Manningham",415775.5447,433967.198,,0.58,unknown ownership,,not permissioned,,,,21,,26,,Unused car park  suitable for development which could include residential subject to design,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NW/010,"Mansfield Road, Mansfield",415347.1576,434718.0007,,0.21,not owned by a public authority,,not permissioned,,,,11,,20,,Derelict and tipped land with vacant building. Permission for conversion and new build to form 20 units has now expired. There have been no further applications,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NW/012B,"St Marys Road, Manningham",415106.1885,434714.3979,,0.22,unknown ownership,,not permissioned,,,,9,,11,,There have been various applications for development but none successful. The site is considered to be is suitable for residential use and can accommodate at least 9 units,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NW/013A,"Priestman Street, Manningham",415131.5235,434141.4162,,0.89,not owned by a public authority,,not permissioned,,,,41,,80,,"Large derelict mill and single storey industrial buildings only in partial use. Demolition notification submitted to clear the fire damaged buildings in 2017. The site could be redeveloped for residential redevelopment, although owner intentions are not presently known.",01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NW/013B,"Newport Road, Manningham",415165.3194,434091.4019,,0.09,not owned by a public authority,,permissioned,,,,9,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NW/036,"Whitburn Way, Allerton",411929.5025,433958.4147,,0.43,not owned by a public authority,,pending decision,,,,20,,38,,Social club and unsurfaced car park. An application for 23 units is pending,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NW/038,"Allerton Lane, Allerton",411323.7904,433961.3925,,0.65,not owned by a public authority,,permissioned,,,,9,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NW/040,"Merrivale Road, Allerton",411310.4078,433666.286,,1.34,owned by a public authority,,not permissioned,,,,49,,60,,"Slightly sloping land, grassed over but formerly the site of the Merrivale Arms public house. The owner intends bringing the site forward for development",01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NW/045,"Reservoir House, Heights Lane, Daisy Hill",412927.7942,434988.3179,,0.87,owned by a public authority,,not permissioned,,,,32,,39,,The owners present intentions are unknown.,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NW/058,"Land at buildings at Kenilworth House, Saffron Drive, Allerton",411898.1679,433817.5292,,0.79,owned by a public authority,,not permissioned,,,,21,,28,,Site has had permisison for partial demolition and residential new build which has expired. There is recent developer interest in the site,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NW/060,"Bell Dean Road, Allerton",411692.9909,433722.5549,,0.25,not owned by a public authority,,permissioned,,,,9,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NW/066,"Alton Grove, Frizinghall",414766.1962,436481.9233,,0.26,not owned by a public authority,,permissioned,,,,4,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NW/067,"Saffron Drive, Allerton",411415.9888,434112.6468,,0.27,owned by a public authority,,permissioned,,,,6,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NW/073,"Church Street, Manningham",415245.784,434543.395,,0.23,unknown ownership,,not permissioned,,,,9,,12,,Cleared site. There are no recent planning applications but the site is suitable for residential development,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NW/074,"Hill Top Lane, Allerton",411403.4911,434207.3448,,0.26,owned by a public authority,,pending decision,,,,8,,10,,Planning application pending for 5 units,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NW/076,"Fairmount, North Park Road, Heaton",415145.5382,434944.896,,0.32,unknown ownership,,not permissioned,,,,13,,16,,The council and community are seeking to liaise with the owner to  bring this site forward for redevelopment.  The site is suitable for residential conversion,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NW/088,"74 Frizinghall Road, Manningham",415171.6246,435883.0671,,0.17,not owned by a public authority,,permissioned,,,,6,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NW/109,"Otley Road, Shipley",414743.7246,437018.1197,,0.11,not owned by a public authority,,not permissioned,,,,11,,27,,Large period house formerly a nursing home. The building offers good potential for conversion to apartments and an application is pending for  24 units,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NW/111,"7-9 Oak Avenue, Manningham",415644.0649,434966.8679,,0.17,not owned by a public authority,,permissioned,,,,12,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,NW/112,"Squire Lane, Girlington",413638.4954,434268.2387,,1.81,owned by a public authority,,not permissioned,,,,67,,82,,Cleared  and unused land. The owners had intended using the land for parking but it is suitable for housing,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,QB/019,"Charles Street, Derby Street, Queensbury",409813.6043,430045.7159,,0.19,unknown ownership,,not permissioned,,,,8,,9,,Permission has expired but the site remains undeveloped and is suiatable for residential development,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,QB/027,"West Scholes Mill, Lane Side,- Queensbury",409860.0796,431413.2115,,0.31,not owned by a public authority,,permissioned,,,,5,,0,,Buildings have been demolished in readiness and details submitted,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,QB/031,"Former reservoir, Mountain",409309.8401,430680.937,,0.47,not owned by a public authority,,permissioned,,,,5,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SE/001,Highbridge Terrace West Bowling,416810.3541,430476.5127,,1.32,owned by a public authority,,not permissioned,,,,36,,48,,Former RUDP site. Permission for 45 units was refused in 2014 against officer recommendation there have been no further submissions. The site will be suitable for development retaining some open space,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SE/005,"Cleckheaton Road, Wyke",416572.5539,428293.8183,,0.51,not owned by a public authority,,not permissioned,,,,14,,18,,Vacant land and building suitable for residential use. The shape of the site will limit how the site can be developed,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SE/016,"Dick Lane, Cutler Heights",419074.2826,432322.1034,,0.39,not owned by a public authority,,permissioned,,,,4,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SE/023A,"Parry Lane, East Bowling",418422.5782,431990.4309,,0.25,not owned by a public authority,,permissioned,,,,14,,0,,,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SE/026,"Laisterdyke Lane, Laisterdyke",418732.8481,432922.3503,,1.99,not owned by a public authority,,not permissioned,,,,73,,90,,"Cleared, enclosed and tipped land where a number of planning enquiries relating to bringing the site forward have been made. An application is expected in the near future",01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SE/029,"Kesteven Close, Holmewood",419499.9114,430922.8287,,0.66,owned by a public authority,,not permissioned,,,,24,,30,,Cleared site which is suitable for residential redevelopment,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SE/030,"Landscove Avenue, Holmewood",419813.7896,430695.0409,,0.62,owned by a public authority,,not permissioned,,,,23,,28,,Cleared site. The site is available for redevelopment,01/11/2017,01/11/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/metropolitan-district-council/bradford,City of Bradford Metropolitan District Council,SE/033,"Land at Muirhead Fold,  Holmewood",419336.7763,430780.2922,,0.6,owned by a public authority,,not permissioned,,,,16,,22,,Level site  which offers good potential for redevelopment subject to planning approval,01/11/2017,01/11/2017,,,
